SK_ID_CURR;app_IS_MASCULIN;app_DAYS_BIRTH;app_DAYS_EMPLOYED;app_DAYS_ID_PUBLISH;app_REGION_RATING_CLIENT;app_REG_CITY_NOT_WORK_CITY;app_EXT_SOURCE_1;app_EXT_SOURCE_2;app_EXT_SOURCE_3;app_DAYS_LAST_PHONE_CHANGE;app_NAME_INCOME_TYPE_Working;app_NAME_EDUCATION_TYPE_Higher education;pol_EXT_SOURCE_1 EXT_SOURCE_2;pol_EXT_SOURCE_1 EXT_SOURCE_3;pol_EXT_SOURCE_2 EXT_SOURCE_3;pol_EXT_SOURCE_2 DAYS_BIRTH;pol_EXT_SOURCE_3 DAYS_BIRTH;pol_EXT_SOURCE_1 EXT_SOURCE_2 EXT_SOURCE_3;pol_EXT_SOURCE_1 EXT_SOURCE_2 DAYS_BIRTH;pol_EXT_SOURCE_1 EXT_SOURCE_3 DAYS_BIRTH;pol_EXT_SOURCE_2 EXT_SOURCE_3 DAYS_BIRTH;agg_client_bureau_CREDIT_TYPE_Microloan_sum_nunique;agg_client_bureau_CREDIT_TYPE_Microloan_sum_var;agg_client_bureau_CREDIT_ACTIVE_Active_sum_mean;agg_client_bureau_CREDIT_ACTIVE_Active_sum_sum;agg_client_bureau_DAYS_CREDIT_mean_mean;agg_client_bureau_DAYS_CREDIT_mean_min;agg_client_bureau_DAYS_CREDIT_ENDDATE_count_nunique;agg_client_bureau_DAYS_CREDIT_ENDDATE_count_mean;agg_client_bureau_DAYS_CREDIT_ENDDATE_count_var;agg_client_bureau_DAYS_ENDDATE_FACT_mean_mean;agg_client_bureau_DAYS_ENDDATE_FACT_mean_min;agg_client_bureau_DAYS_ENDDATE_FACT_sum_mean;agg_client_bureau_DAYS_ENDDATE_FACT_sum_var;agg_client_bureau_AMT_CREDIT_SUM_DEBT_mean_nunique;agg_client_bureau_DAYS_CREDIT_UPDATE_mean_mean;agg_client_bureau_DAYS_CREDIT_UPDATE_mean_min;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_count_mean_mean;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_count_mean_max;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_mean_mean_min;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_sum_mean_sum;agg_client_bureau_balance_bureau_balance_STATUS_1_mean_mean_mean;agg_client_bureau_balance_bureau_balance_STATUS_1_mean_mean_max;agg_client_bureau_balance_bureau_balance_STATUS_1_mean_mean_sum;agg_client_bureau_balance_bureau_balance_STATUS_C_mean_mean_mean;agg_client_bureau_balance_bureau_balance_STATUS_C_sum_mean_mean;agg_client_bureau_balance_bureau_balance_STATUS_C_sum_mean_max;agg_client_cash_MONTHS_BALANCE_mean_min;agg_client_credit_NAME_CONTRACT_STATUS_Approved_mean_count;agg_client_credit_MONTHS_BALANCE_max_sum;agg_client_credit_AMT_BALANCE_mean_mean;agg_client_credit_AMT_BALANCE_max_mean;agg_client_credit_AMT_BALANCE_min_mean;agg_client_credit_AMT_CREDIT_LIMIT_ACTUAL_max_sum;agg_client_credit_AMT_CREDIT_LIMIT_ACTUAL_sum_sum;agg_client_credit_AMT_DRAWINGS_ATM_CURRENT_mean_nunique;agg_client_credit_AMT_DRAWINGS_CURRENT_mean_mean;agg_client_credit_AMT_DRAWINGS_CURRENT_max_mean;agg_client_credit_AMT_INST_MIN_REGULARITY_nunique_mean;agg_client_credit_CNT_DRAWINGS_ATM_CURRENT_nunique_mean;agg_client_credit_CNT_DRAWINGS_ATM_CURRENT_mean_sum;agg_client_credit_CNT_DRAWINGS_CURRENT_nunique_mean;agg_client_credit_CNT_DRAWINGS_CURRENT_mean_mean;agg_client_credit_CNT_DRAWINGS_CURRENT_mean_sum;agg_client_credit_CNT_DRAWINGS_CURRENT_max_mean;agg_client_credit_CNT_DRAWINGS_CURRENT_var_mean;agg_client_credit_CNT_DRAWINGS_OTHER_CURRENT_nunique_mean;agg_client_credit_CNT_DRAWINGS_POS_CURRENT_nunique_mean;agg_client_installments_AMT_PAYMENT_min_sum;TARGET
383217.0;1.0;-14273.0;-2338.0;-4313.0;3.0;1.0;0.1017742519707954;0.0817610700822242;0.2055981385493208;-1463.0;1.0;0.0;0.0083211717479501;0.020924596757445;0.0168099238147058;-1166.975753283586;-2934.502231514456;0.0017108174219277;-118.76808435849246;-298.65676951901355;-239.9280426072968;1.0;0.0;0.5714285714285714;4.0;-1202.7142857142858;-2060.0;2.0;0.8571428571428571;0.1428571428571428;-850.0;-1275.0;-364.2857055664063;321353.5625;5.0;-289.4285583496094;-1275.0;30.142857142857142;48.0;-43.5;-5718.0;0.0;0.0;0.0;0.375;16.571428571428573;37.0;-6.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;46432.98046875;1
384245.0;0.0;-11054.0;-339.0;-1499.0;3.0;0.0;0.4714821809397049;0.4839183586072133;0.7309873696832169;0.0;1.0;0.0;0.2281588831128911;0.3446475192976214;0.3537382080997065;-5349.233536044136;-8080.334384478279;0.1667812618365528;-2522.0682939298986;-3809.733678315907;-3910.222152334156;1.0;0.0;0.0;0.0;-1157.3333333333333;-1180.0;1.0;1.0;0.0;-803.0;-1057.0;-803.0;180883.0;1.0;-717.3333129882812;-1057.0;27.0;39.0;-36.0;-1587.0;0.0;0.0;0.0;0.5964425964425965;22.666666666666668;35.0;-27.5;3.0;-6.0;0.0;0.0;0.0;472500.0;1417500.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;77633.234375;1
386100.0;1.0;-20821.0;-2172.0;-4341.0;2.0;0.0;0.5059979305057544;0.5870625070342449;0.2567055724393002;-2502.0;1.0;0.0;0.2970524136368477;0.1298924884035809;0.1507022169258765;-12223.228458960011;-5344.86672375867;0.0762550098871228;-6184.928304332808;-2704.4915010509585;-3137.7708586136755;1.0;0.0;0.4615384615384615;6.0;-860.6923076923077;-1916.0;2.0;0.9230769230769232;0.0769230769230769;-700.1428833007812;-1614.0;-377.0;287100.5;6.0;-384.8461608886719;-1598.0;25.07692307692308;63.0;-38.5;-6771.0;0.0;0.0;0.0;0.440998618590082;14.384615384615383;53.0;-80.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;1886202.625;0
386993.0;1.0;-13115.0;-259.0;-4439.0;2.0;0.0;0.1348237899930638;0.3151715885025781;0.4048783643353997;-153.0;1.0;0.0;0.0424926280600519;0.0545872355658911;0.1276061572379135;-4133.475383211312;-5309.979748258767;0.0172043457452663;-557.2908170075808;-715.9115944466619;-1673.5547521752355;1.0;0.0;1.0;1.0;-447.0;-447.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;0.0;334119.1875;1.0;-33.0;-33.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-77.0;4.0;-8.0;0.0;0.0;0.0;180000.0;720000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;237274.734375;1
389828.0;0.0;-19794.0;-2427.0;-3276.0;2.0;0.0;0.7812691508167366;0.7264749057698595;0.5352762504724826;-698.0;0.0;0.0;0.567572432720487;0.4181948216590033;0.3888647636228405;-14379.8442848086;-10595.25810185232;0.3038080436581676;-11234.52873326932;-8277.748299918312;-7697.189131150506;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-88.5;21.0;-42.0;0.0;0.0;0.0;16065000.0;337365000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;534866.75;0
390742.0;1.0;-11737.0;-894.0;-3554.0;3.0;0.0;0.3944841622564298;0.5982590098595707;0.6380435278721609;-766.0;1.0;0.0;0.2360037043168139;0.2516980665757864;0.3817152892321064;-7021.765998721781;-7488.716886635552;0.1505806360931983;-2769.975477566445;-2954.180207400005;-4480.192349717233;1.0;0.0;0.5;1.0;-628.5;-801.0;2.0;0.5;0.5;-467.0;-467.0;-233.5;109044.5;2.0;-241.0;-465.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-19.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;236451.46875;0
391417.0;0.0;-12370.0;-738.0;-4295.0;2.0;0.0;0.5059979305057544;0.4225574825186736;0.6144143775673561;-684.0;1.0;0.0;0.2138132116741703;0.3108924035220634;0.2596253926081397;-5227.036058755993;-7600.305850508194;0.1313699113664627;-2644.8694284094868;-3845.739031567924;-3211.566106562689;1.0;0.0;0.6666666666666666;2.0;-357.3333333333333;-641.0;1.0;1.0;0.0;-274.0;-274.0;-91.33333587646484;25025.33203125;2.0;-103.66666412353516;-272.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-80.0;22.0;-44.0;0.0;0.0;0.0;2970000.0;65340000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;254332.265625;0
394507.0;1.0;-12408.0;-2942.0;-3896.0;2.0;1.0;0.4749902118098073;0.3573422337147276;0.6263042766749393;-2684.0;1.0;0.0;0.1697340632807481;0.2974884010352175;0.2238049692121095;-4433.90243593234;-7771.183464982646;0.1063051697301473;-2106.060257187523;-3691.236080044979;-2776.9720579838554;1.0;0.0;0.2857142857142857;2.0;-1146.571428571429;-2465.0;1.0;1.0;0.0;-1188.800048828125;-2158.0;-849.1428833007812;789745.0625;2.0;-865.5714111328125;-2158.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-85.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;124360.2890625;0
396103.0;0.0;-18397.0;-5987.0;-1462.0;2.0;0.0;0.8046458763307309;0.6195743827289028;0.7688075728291359;-2132.0;1.0;0.0;0.4985379721429696;0.6186178431688023;0.4763334773729178;-11398.309919063624;-14143.752917337612;0.3832797683263958;-9171.603073514212;-11380.712460776456;-8763.106983229569;1.0;0.0;0.1666666666666666;1.0;-2257.6666666666665;-2917.0;1.0;1.0;0.0;-1110.800048828125;-1525.0;-925.6666870117188;364873.84375;1.0;-1000.1666870117188;-1525.0;74.66666666666667;96.0;-47.5;-18482.0;0.0265700483091787;0.1594202898550724;0.1594202898550724;0.4332209791547141;30.83333333333333;50.0;-85.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;558022.125;0
398515.0;0.0;-20919.0;-1648.0;-4416.0;1.0;0.0;0.5059979305057544;0.1748890297036867;0.5352762504724826;-274.0;0.0;0.0;0.0884934870982248;0.270848674987956;0.09361394406856;-3658.503612371422;-11197.443883633863;0.0473684619651728;-1851.1952566077664;-5665.883432073052;-1958.310095970208;1.0;0.0;0.6666666666666666;2.0;-1294.0;-1356.0;1.0;1.0;0.0;-1172.0;-1172.0;-390.6666564941406;457861.34375;2.0;-806.6666870117188;-1172.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-5.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;152065.4375;0
399789.0;1.0;-19915.0;-1648.0;-3453.0;2.0;0.0;0.5059979305057544;0.596128583915381;0.7801436381572275;-1968.0;0.0;0.0;0.3016398297765087;0.3947510664047872;0.4650659222652615;-11871.900748674814;-15536.560553901189;0.2353223942149723;-6007.157209999172;-7861.467487451338;-9261.787841912685;1.0;0.0;0.3333333333333333;1.0;-1535.0;-1895.0;1.0;1.0;0.0;-990.5;-1049.0;-660.3333129882812;330452.34375;1.0;-575.3333129882812;-932.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-60.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;7177.58984375;1
399880.0;1.0;-13419.0;-2407.0;-4201.0;2.0;0.0;0.3756718483046563;0.6833950728841011;0.511891801533151;-1521.0;0.0;0.0;0.2567322901526655;0.1923033392139591;0.3498243350175214;-9170.478483031751;-6869.076084773353;0.1314191545179796;-3445.09060155862;-2580.5185089121173;-4694.292751600121;1.0;0.0;0.4;2.0;-911.2;-2198.0;1.0;1.0;0.0;-475.6666564941406;-675.0;-285.3999938964844;83042.3046875;3.0;-289.6000061035156;-675.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-67.5;35.0;-70.0;389230.875;470676.6875;268474.8125;15750000.0;489825000.0;1.0;20340.0;315000.0;34.0;5.0;26.0;5.0;0.7714285714285715;27.0;8.0;2.2991596638655465;2.0;1.0;331120.25;1
400559.0;0.0;-17090.0;-1064.0;-626.0;2.0;0.0;0.5059979305057544;0.2862998456455283;0.0696400847467118;-1683.0;1.0;0.0;0.1448671294007542;0.0352377387620815;0.019937945513725;-4892.864362082079;-1190.1490483213045;0.0100885591684813;-2475.77924145889;-602.2129554439731;-340.7394888295619;1.0;0.0;0.3571428571428571;5.0;-1180.928571428571;-2711.0;2.0;0.9285714285714286;0.0714285714285714;-1136.111083984375;-2497.0;-730.3571166992188;951655.9375;6.0;-468.0714416503906;-2220.0;21.642857142857142;47.0;-82.5;-9917.0;0.0206988778417349;0.1428571428571428;0.2897842897842898;0.4589580549441089;12.928571428571429;39.0;-45.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;150829.5625;0
401198.0;0.0;-14875.0;-1782.0;-44.0;3.0;1.0;0.5059979305057544;0.4790158706195437;0.5352762504724826;-636.0;0.0;1.0;0.2423810392129013;0.270848674987956;0.2564058191420412;-7125.361075465713;-7962.234225778179;0.1297408138555056;-3605.417958291907;-4028.8740404458463;-3814.036559737863;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-5.0;21.0;-21.0;190199.5;239904.046875;0.0;4725000.0;99225000.0;1.0;23589.9375;224516.03125;20.0;4.0;12.600000381469728;6.0;2.238095238095238;47.0;22.0;29.990476190476187;1.0;6.0;189743.671875;1
401823.0;0.0;-17150.0;-4543.0;-682.0;2.0;0.0;0.7992663495343001;0.2925508389577811;0.8016009030071296;-1550.0;1.0;0.0;0.2338260411069826;0.6406926275299071;0.2345090166840507;-5017.2468881259465;-13747.455486572271;0.1874351656979394;-4010.116604984752;-10987.878562137908;-4021.829636131469;1.0;0.0;0.0;0.0;-1746.0;-1746.0;1.0;1.0;0.0;-666.0;-666.0;-666.0;334119.1875;1.0;-513.0;-513.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-93.0;96.0;-96.0;73835.3984375;144309.015625;0.0;12960000.0;952560000.0;1.0;8179.6875;135000.0;5.0;3.0;25.0;3.0;0.2604166666666667;25.0;2.0;0.2577850877192983;1.0;1.0;35104.6796875;0
402864.0;0.0;-22511.0;-1648.0;-4074.0;2.0;0.0;0.5059979305057544;0.4096530658670643;0.746300213050371;0.0;0.0;0.0;0.207283603554072;0.3776263633394913;0.3057241703333277;-9221.700165733484;-16799.964095976902;0.1546957974942525;-4666.161199605715;-8500.747065135289;-6882.156798373541;1.0;0.0;0.5;1.0;-1402.0;-2631.0;1.0;1.0;0.0;-2278.0;-2278.0;-1139.0;2594642.0;1.0;-1162.5;-2278.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-33.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;508980.0625;0
404486.0;1.0;-11827.0;-102.0;-2036.0;3.0;0.0;0.5059979305057544;0.0221101509460608;0.5352762504724826;-861.0;1.0;0.0;0.0111876906218766;0.270848674987956;0.011835038695788;-261.4967552390611;-6330.712214338052;0.0059885050875242;-132.3168169849347;-3203.327279082556;-139.97300265508514;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-24.5;2.0;-6.0;0.0;0.0;0.0;90000.0;180000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;216264.921875;1
405086.0;0.0;-18418.0;-1648.0;-1911.0;2.0;0.0;0.5059979305057544;0.6357826749886634;0.4650692149562261;-621.0;0.0;0.0;0.3217047177956763;0.2353240603097862;0.2956829495397471;-11709.8453079412;-8565.644801063772;0.1496149605529494;-5925.157492360766;-4334.1985427856425;-5445.888564623063;1.0;0.0;0.1666666666666666;1.0;-836.1666666666666;-1148.0;1.0;1.0;0.0;-556.0;-782.0;-463.3333435058594;66471.859375;2.0;-464.1666564941406;-780.0;23.33333333333333;26.0;-24.5;-2311.0;0.0;0.0;0.0;0.6164994425863991;15.333333333333334;20.0;-20.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;183038.625;1
405576.0;0.0;-21144.0;-1648.0;-4152.0;2.0;0.0;0.5059979305057544;0.3034281295494881;0.2079641743053816;0.0;0.0;0.0;0.1535340056092729;0.105229441817861;0.0631021804227856;-6415.684371194377;-4397.194501512989;0.0319295727043302;-3246.323014602466;-2224.9713177968542;-1334.23250285938;1.0;0.0;0.25;1.0;-863.5;-2507.0;1.0;1.0;0.0;-840.0;-2200.0;-630.0;1104374.0;1.0;-604.0;-2200.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-95.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;338507.4375;0
407521.0;0.0;-11947.0;-3691.0;-2352.0;2.0;0.0;0.263129607172291;0.5069389285240896;0.5352762504724826;-1996.0;0.0;0.0;0.1333906411228858;0.1408470295154812;0.2713523688789125;-6056.399379077298;-6394.94536439475;0.0714008422283788;-1593.6179894951167;-1682.6994616214538;-3241.8467509963684;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-94.0;96.0;-96.0;28154.119140625;93926.4765625;0.0;8640000.0;747360000.0;1.0;731.25;42750.0;5.0;4.0;11.0;4.0;0.1145833333333333;11.0;4.0;0.2498903508771929;1.0;1.0;250343.78125;1
407888.0;0.0;-10369.0;-1277.0;-1186.0;2.0;0.0;0.4492580936677705;0.4480576410593216;0.228883416700673;-674.0;0.0;1.0;0.2012935216755889;0.1028277274591102;0.1025529637645012;-4645.909680144106;-2373.2921477692785;0.0460727490008197;-2087.212526254182;-1066.2207060235146;-1063.3716812741138;1.0;0.0;0.6;3.0;-628.6;-1253.0;1.0;1.0;0.0;-564.5;-721.0;-225.8000030517578;107844.203125;4.0;-228.0;-690.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-19.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;195887.875;1
408910.0;0.0;-17490.0;-174.0;-1038.0;2.0;1.0;0.6398355017712248;0.5390379072644021;0.7380196196295241;-900.0;1.0;0.0;0.3448955898682297;0.4722111536426651;0.3978205512851687;-9427.772998054394;-12907.963147320375;0.2545397120464512;-6032.223866795338;-8258.973077210212;-6957.881441977602;1.0;0.0;0.4285714285714285;3.0;-1288.2857142857142;-1853.0;1.0;1.0;0.0;-1382.25;-1549.0;-789.8571166992188;563898.8125;4.0;-560.1428833007812;-1144.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-27.5;18.0;-18.0;76.5;1345.5;0.0;9720000.0;174960000.0;1.0;750.0;13500.0;3.0;2.0;3.6000001430511475;2.0;0.0555555555555555;1.0;1.0;0.0555555555555555;1.0;1.0;52643.7421875;0
412426.0;0.0;-17111.0;-1648.0;-646.0;2.0;0.0;0.7171772139969438;0.6872385054536305;0.5352762504724826;-268.0;0.0;0.0;0.4928717966926582;0.3838879300325853;0.3678624503795321;-11759.338066817072;-9159.11192183465;0.2638225672972818;-8433.529313208075;-6568.706370787568;-6294.494388444175;1.0;0.0;0.0;0.0;-1539.5;-1626.0;1.0;1.0;0.0;-1019.0;-1019.0;-1019.0;0.0;0.0;-1016.0;-1016.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-6.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;44655.48046875;0
412837.0;0.0;-22101.0;-891.0;-4388.0;2.0;0.0;0.5059979305057544;0.7187741743910552;0.7106743858828587;-519.0;1.0;0.0;0.3636982447428561;0.3595997685201744;0.5108143949738219;-15885.62802821671;-15706.61460239706;0.2584710267293029;-8038.094907061863;-7947.514484064374;-11289.508943316438;1.0;0.0;0.25;2.0;-1629.875;-2890.0;1.0;1.0;0.0;-1761.6666259765625;-2387.0;-1321.25;1049035.125;2.0;-847.0;-2387.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-14.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;101407.671875;0
416014.0;1.0;-15211.0;-2164.0;-3787.0;2.0;0.0;0.5059979305057544;0.2811360546094304;0.5744466170995097;0.0;1.0;0.0;0.1422542618229245;0.2906687994383834;0.1614976555150903;-4276.360526664046;-8737.907492700642;0.0817174794721669;-2163.829576588505;-4421.36310825725;-2456.540838040039;1.0;0.0;0.6;3.0;-795.4;-1281.0;1.0;1.0;0.0;-560.5;-917.0;-224.1999969482422;157794.203125;2.0;-243.6000061035156;-917.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-54.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;31281.705078125;1
418093.0;0.0;-19461.0;-11400.0;-2995.0;2.0;0.0;0.5059979305057544;0.6803069167724047;0.6479768603302221;-1807.0;1.0;0.0;0.3442338919955873;0.3278749503427086;0.4408231399911165;-13239.452907307768;-12610.277678886452;0.2230555965545534;-6699.135772126124;-6380.7744086194525;-8578.859127367119;1.0;0.0;0.125;1.0;-1257.75;-2035.0;1.0;1.0;0.0;-849.4285888671875;-1707.0;-743.25;352360.5;2.0;-704.75;-1479.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-90.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;47397.51171875;0
418380.0;1.0;-20371.0;-492.0;-2173.0;2.0;0.0;0.3273691186239228;0.2095175741212387;0.5673792367572691;0.0;1.0;0.0;0.0685895835762923;0.1857424406627412;0.1188759212921429;-4268.082502423754;-11558.082431982328;0.0389163055790156;-1397.2384070326511;-3783.759258740701;-2421.621392642244;1.0;0.0;0.5555555555555556;5.0;-891.2222222222222;-1654.0;2.0;0.5555555555555556;0.2777777777777778;-864.25;-1288.0;-384.1111145019531;299544.125;5.0;-322.7777709960937;-1107.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-59.0;44.0;-88.0;91793.7578125;281968.4375;0.0;11880000.0;376200000.0;1.0;8163.99267578125;266760.0;3.0;3.0;7.162790775299072;3.0;0.1818181818181818;8.0;2.0;0.1987315010570825;2.0;1.0;469686.6875;1
419475.0;1.0;-10593.0;-2462.0;-2988.0;2.0;0.0;0.5059979305057544;0.2148690641822;0.1873887653772306;-979.0;1.0;0.0;0.1087233018059013;0.094818327480907;0.0402640486548633;-2276.1079968820445;-1985.009191641004;0.0203735252931438;-1151.7059360299124;-1004.4105430052484;-426.5170674009678;1.0;0.0;0.125;1.0;-741.375;-1940.0;2.0;0.875;0.125;-351.8571472167969;-1338.0;-307.875;211823.265625;2.0;-223.625;-727.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-52.0;36.0;-36.0;2830.712158203125;17505.5234375;0.0;12240000.0;285210000.0;1.0;1617.0213623046875;12870.0;1.9166666666666667;0.6111111111111112;3.0;1.6111111111111112;0.1666666666666666;6.0;1.5277777777777777;0.6944444444444443;0.6111111111111112;0.6111111111111112;334417.59375;0
421401.0;1.0;-14485.0;-2689.0;-5067.0;2.0;0.0;0.2324301249628818;0.0400588938638124;0.1437580534911652;-1853.0;1.0;0.0;0.0093108937066407;0.0334137023373721;0.0057587886068708;-580.2530776173227;-2082.335404819528;0.0013385159555298;-134.86829534069105;-483.9974783568359;-83.4160529705243;1.0;0.0;0.6666666666666666;4.0;-1091.6666666666667;-2583.0;2.0;0.6666666666666666;0.2666666666666667;-1339.5;-1570.0;-446.5;499721.5;5.0;-347.3333435058594;-1418.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-92.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;1701076.25;1
