SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1830317,276853,0.0,1,-312.0,-330.0,16946.64,16946.64
2366471,246002,0.0,75,-1204.0,-1204.0,900.0,900.0
2836037,205375,1.0,2,-1476.0,-1480.0,4238.145,4238.145
2104476,261855,1.0,22,-796.0,-774.0,12538.305,5180.355
1678228,210555,1.0,4,-2130.0,-2135.0,8532.99,8532.99
1306178,211287,1.0,6,-1697.0,-1697.0,21699.72,21699.72
2820562,279543,0.0,38,-2765.0,-2765.0,900.0,900.0
1254998,211287,1.0,14,-26.0,-34.0,60586.38,60586.38
1919534,290945,0.0,45,-1122.0,-1132.0,3375.0,3375.0
1919534,290945,0.0,51,-1060.0,-1060.0,3472.065,3472.065
2331896,296190,0.0,71,-320.0,-320.0,6.84,6.84
2023094,226737,0.0,19,-461.0,-461.0,11446.92,11446.92
2227719,213408,1.0,8,-1154.0,-1163.0,11074.635,11074.635
1999723,273521,1.0,9,-1704.0,-1703.0,2462.85,2462.85
2491137,213058,0.0,35,-341.0,-341.0,9000.0,9000.0
1678368,297895,0.0,98,-1031.0,-1031.0,21195.0,21195.0
2538454,209645,2.0,6,-632.0,-644.0,94063.68,94063.68
1793867,258127,1.0,4,-403.0,-419.0,11226.735,11226.735
1743059,240316,0.0,104,-876.0,-876.0,1750.995,1750.995
2491137,213058,0.0,17,-594.0,-594.0,228.15,228.15
1405687,249855,1.0,16,-1008.0,-1002.0,7121.7,6221.61
1932199,262021,2.0,7,-407.0,-435.0,327958.47,327958.47
2331896,296190,0.0,59,-685.0,-685.0,6.84,6.84
2145750,211287,1.0,14,-2120.0,-2117.0,11322.72,11322.72
1160851,290945,0.0,9,-195.0,-196.0,9654.255,9654.255
1160851,290945,0.0,15,-103.0,-103.0,9504.27,9504.27
1043046,265313,1.0,4,-1663.0,-1678.0,8216.685,8216.685
1130979,202645,2.0,17,-65.0,-65.0,32325.57,32325.57
1536489,292925,0.0,4,-863.0,-863.0,1906.065,1906.065
2715674,249855,1.0,8,-1145.0,-1149.0,5835.42,5835.42
1744742,201263,2.0,9,-519.0,-521.0,7822.53,7822.53
1678368,297895,0.0,103,-954.0,-954.0,20.97,20.97
1743933,249855,1.0,8,-1433.0,-1441.0,2659.23,2659.23
1535206,213058,1.0,11,-149.0,-152.0,25118.01,25118.01
2198796,286181,1.0,5,-1142.0,-1161.0,6727.23,6727.23
1494004,240548,1.0,2,-1183.0,-1199.0,12775.68,12775.68
1743059,240316,0.0,32,-2735.0,-2752.0,4050.0,4050.0
1822996,210555,1.0,2,-1745.0,-1759.0,28830.915,28830.915
2292053,292925,1.0,1,-655.0,-666.0,1681.605,1681.605
2491597,240548,1.0,9,-2559.0,-2562.0,6188.895,6188.895
2209902,212015,0.0,73,-817.0,-817.0,213.615,213.615
1973743,283110,0.0,12,-843.0,-840.0,17415.09,315.09
1536489,292925,0.0,19,-544.0,-544.0,70.83,70.83
2366471,246002,0.0,74,-1182.0,-1204.0,3375.0,3375.0
2628348,251750,1.0,6,-989.0,-1001.0,16099.065,16099.065
1743059,240316,0.0,109,-723.0,-723.0,1750.995,1750.995
1973743,283110,0.0,18,-753.0,-758.0,19693.44,19693.44
1793867,258127,1.0,7,-313.0,-322.0,11226.735,11226.735
2596405,268913,1.0,1,-2190.0,-2211.0,7085.07,7085.07
2491137,213058,0.0,44,-198.0,-201.0,9344.7,9344.7
2450840,248232,1.0,5,-1323.0,-1326.0,9716.805,9716.805
2209902,212015,0.0,83,-511.0,-511.0,213.615,213.615
1678368,297895,0.0,150,-261.0,-261.0,3371.895,3371.895
1151745,263056,1.0,3,-2020.0,-2040.0,9337.905,9337.905
1234560,225805,1.0,4,-1740.0,-1758.0,4277.61,4277.61
2491137,213058,0.0,15,-637.0,-637.0,8994.465,8994.465
1393859,212062,3.0,3,-31.0,-31.0,38474.37,38474.37
2045760,292830,7.0,12,-104.0,-101.0,68595.075,64422.765
2209902,212015,0.0,15,-2430.0,-2409.0,4500.0,4500.0
1486463,200810,1.0,2,-1342.0,-1354.0,12178.125,12178.125
2482732,231134,4.0,17,-735.0,-737.0,8748.27,8748.27
2737148,273953,2.0,17,-137.0,-135.0,30955.5,30919.365
2193385,224914,1.0,1,-277.0,-280.0,32864.625,32864.625
2145750,211287,1.0,4,-2420.0,-2422.0,11322.72,11322.72
1160851,290945,0.0,13,-134.0,-133.0,9667.215,9667.215
2366471,246002,0.0,45,-1663.0,-1663.0,675.0,675.0
2784605,223689,1.0,5,-2469.0,-2469.0,5116.545,5116.545
1678368,297895,0.0,52,-1863.0,-1871.0,5400.0,5400.0
1812118,261855,2.0,9,-497.0,-477.0,6831.675,5622.885
2491597,240548,1.0,10,-2529.0,-2526.0,6188.895,6188.895
1767003,224206,0.0,31,-1514.0,-1540.0,4500.0,4500.0
2527671,276853,1.0,4,-598.0,-611.0,11117.385,11117.385
2287344,203039,1.0,1,-1345.0,-1369.0,11699.685,11699.685
2023094,226737,0.0,39,-128.0,-128.0,1622.34,1622.34
2820562,279543,0.0,133,-231.0,-231.0,453.465,453.465
1175889,256581,1.0,4,-691.0,-687.0,33737.265,32385.06
1283318,292925,1.0,12,-2870.0,-2870.0,3005.37,3005.37
2130558,204604,1.0,6,-161.0,-164.0,11837.745,11837.745
2256942,246002,1.0,16,-676.0,-708.0,6233.04,6233.04
2209902,212015,0.0,24,-2218.0,-2225.0,4500.0,4500.0
2642845,281667,1.0,1,-2253.0,-2273.0,3603.87,3603.87
1513178,204357,1.0,6,-1684.0,-1736.0,9392.49,9392.49
1267139,253786,1.0,7,-2103.0,-2101.0,5429.97,5423.85
2366471,246002,0.0,49,-1600.0,-1600.0,450.0,450.0
1531499,223674,1.0,3,-757.0,-780.0,16351.2,16351.2
1648678,248232,1.0,6,-2798.0,-2798.0,2380.275,2380.275
2241556,261573,1.0,9,-454.0,-464.0,17100.225,17100.225
2227719,213408,2.0,101,-837.0,-832.0,1350.0,1350.0
1461379,268668,1.0,19,-66.0,-69.0,42552.855,42552.855
2313644,224206,1.0,6,-530.0,-539.0,5958.18,5958.18
1350926,216370,1.0,5,-1855.0,-1857.0,4657.905,4657.905
2462482,245916,1.0,12,-421.0,-421.0,30007.98,30007.98
1678368,297895,0.0,96,-1070.0,-1070.0,47.925,47.925
2011332,265313,1.0,10,-1066.0,-1090.0,2994.66,2994.66
1130979,202645,1.0,8,-335.0,-333.0,32195.07,25978.86
1678368,297895,0.0,149,-249.0,-267.0,1186.605,1183.5
2199442,249855,1.0,10,-2373.0,-2380.0,916.83,916.83
1767003,224206,0.0,38,-1421.0,-1421.0,298.44,298.44
2062788,282179,1.0,8,-1764.0,-1765.0,4445.145,4445.145
2209902,212015,0.0,72,-845.0,-845.0,213.615,213.615
2145750,211287,1.0,6,-2360.0,-2361.0,11322.72,11322.72
2696953,200810,1.0,11,-364.0,-368.0,17423.55,17423.55
2462482,245916,1.0,5,-631.0,-633.0,30007.98,30007.98
2113556,296696,3.0,26,-8.0,-10.0,15428.07,15428.07
1678368,297895,0.0,112,-767.0,-772.0,5400.0,5400.0
2227719,213408,1.0,12,-1034.0,-1026.0,11074.635,10783.35
2227719,213408,1.0,16,-914.0,-900.0,11074.635,11017.89
1920378,216370,2.0,5,-685.0,-695.0,15270.57,15270.57
1924212,254970,1.0,16,-1223.0,-1232.0,4887.225,2983.995
2331896,296190,0.0,32,-1251.0,-1251.0,1800.0,1800.0
2209902,212015,0.0,51,-1487.0,-1487.0,213.615,213.615
1682794,266022,4.0,7,-455.0,-461.0,798357.735,798357.735
2462482,245916,1.0,11,-451.0,-481.0,30007.98,30007.98
1636222,261855,1.0,5,-687.0,-697.0,3149.145,3149.145
1678368,297895,0.0,33,-2258.0,-2276.0,5400.0,5400.0
1461379,268668,1.0,12,-276.0,-281.0,42552.855,42552.855
2629933,220363,5.0,4,-359.0,-399.0,18301.59,18301.59
2741592,230179,1.0,13,-635.0,-637.0,6749.1,6749.1
2095341,249855,1.0,8,-1726.0,-1715.0,2815.38,2789.73
1973743,283110,0.0,29,-607.0,-607.0,2065.725,2065.725
1277582,222994,1.0,13,-356.0,-364.0,28488.6,28488.6
2628396,224206,1.0,3,-2601.0,-2609.0,3081.6,3081.6
1266952,251750,1.0,6,-615.0,-624.0,32216.58,32216.58
1686452,256581,1.0,3,-387.0,-426.0,37942.965,37942.965
2608379,233140,1.0,3,-147.0,-166.0,13673.79,13673.79
2717367,265781,1.0,20,-48.0,-56.0,18068.985,18068.985
1550918,207809,1.0,7,-1665.0,-1675.0,5075.415,5075.415
2626849,283110,1.0,1,-2415.0,-2421.0,36358.335,36358.335
1331556,254970,3.0,11,-679.0,-686.0,14155.245,14155.245
2450840,248232,2.0,9,-1203.0,-1222.0,36874.26,36874.26
2693709,245916,1.0,4,-2108.0,-2107.0,20312.415,20312.415
2738446,249855,1.0,6,-1719.0,-1715.0,1331.55,25.65
2605638,273521,1.0,3,-468.0,-469.0,32068.485,32068.485
2009647,296696,0.0,3,-142.0,-151.0,14210.685,14210.685
2737148,273953,1.0,4,-512.0,-514.0,30955.5,30955.5
1743059,240316,0.0,25,-2879.0,-2879.0,450.0,450.0
1973743,283110,0.0,27,-625.0,-625.0,64.08,64.08
2209902,212015,0.0,69,-937.0,-937.0,213.615,213.615
1277582,222994,1.0,7,-536.0,-555.0,28488.6,28488.6
1080932,268913,1.0,1,-294.0,-310.0,9616.05,9616.05
2450840,248232,1.0,8,-1233.0,-1269.0,9716.805,9716.805
1414476,230179,1.0,12,-1830.0,-1835.0,9127.215,9127.215
1648678,248232,1.0,4,-2858.0,-2858.0,2380.275,2380.275
1919534,290945,0.0,17,-1975.0,-1975.0,3375.0,3375.0
1411782,290945,1.0,7,-2437.0,-2445.0,5175.765,5175.765
2491137,213058,0.0,2,-806.0,-804.0,4073.94,4073.94
1999723,273521,1.0,2,-1914.0,-1920.0,2462.85,2462.85
2252997,248232,1.0,9,-586.0,-589.0,27449.82,27449.82
2660176,254417,1.0,6,-1108.0,-1112.0,5969.385,5969.385
2113556,296696,1.0,1,-758.0,-760.0,19118.7,90294.795
2113556,296696,2.0,1,-758.0,-760.0,71176.095,90294.795
2256942,246002,1.0,17,-646.0,-687.0,6233.04,6233.04
1128107,202074,1.0,5,-552.0,-559.0,14221.8,14221.8
2044765,278649,1.0,3,-1143.0,-1146.0,15602.265,15602.265
2526358,225805,1.0,2,-1558.0,-1556.0,13632.93,13620.915
1743933,249855,1.0,6,-1493.0,-1497.0,2659.23,2659.23
2198796,286181,1.0,1,-1262.0,-1288.0,6727.23,6727.23
2715786,222994,1.0,12,-1951.0,-1965.0,11569.365,11569.365
2538454,209645,1.0,3,-722.0,-728.0,9979.245,9979.245
2077135,278649,1.0,16,-429.0,-429.0,7185.06,7185.06
1743059,240316,0.0,90,-1303.0,-1303.0,1750.995,1750.995
1187703,282179,1.0,5,-544.0,-553.0,13495.05,13495.05
2754968,278649,1.0,12,-1973.0,-1976.0,11334.96,11334.96
2738446,249855,1.0,5,-1749.0,-1749.0,1331.55,1331.55
1924212,254970,1.0,15,-1253.0,-1252.0,4887.225,4887.225
2366471,246002,0.0,114,-407.0,-407.0,1125.0,1125.0
1368025,263056,1.0,1,-2563.0,-2572.0,3307.635,3307.635
1017343,204604,1.0,18,-165.0,-171.0,15698.25,15698.25
1368025,263056,1.0,7,-2383.0,-2408.0,3307.635,3307.635
1539587,265313,1.0,5,-2578.0,-2581.0,4860.63,4860.63
1535206,213058,1.0,12,-119.0,-119.0,25118.01,25118.01
2366471,246002,0.0,86,-998.0,-998.0,1665.36,1665.36
2023094,226737,0.0,25,-399.0,-399.0,2250.0,2250.0
1678368,297895,0.0,146,-279.0,-309.0,2762.46,897.93
1919534,290945,0.0,11,-2126.0,-2142.0,3375.0,3375.0
1282202,209645,1.0,5,-111.0,-138.0,7413.525,57.42
1790962,253834,1.0,2,-52.0,-71.0,4741.47,4741.47
1767003,224206,0.0,42,-1299.0,-1299.0,298.44,298.44
1306178,211287,1.0,2,-1817.0,-1815.0,21699.72,21699.72
1790962,253834,1.0,3,-22.0,-31.0,4741.47,4741.47
2784605,223689,1.0,2,-2559.0,-2559.0,5116.545,5116.545
2665912,263056,1.0,2,-2138.0,-2157.0,3335.4,3335.4
2304523,258127,1.0,6,-2826.0,-2844.0,5244.255,5244.255
1989900,266022,2.0,3,-1048.0,-1052.0,222851.925,222851.925
1541350,254970,1.0,5,-1689.0,-1692.0,11145.285,11145.285
1613629,228153,1.0,2,-699.0,-718.0,8628.12,8628.12
2037790,232575,1.0,1,-777.0,-784.0,35613.0,35613.0
2449618,266022,1.0,9,-2198.0,-2207.0,5014.665,5014.665
1767003,224206,0.0,56,-933.0,-933.0,6256.44,6256.44
2209902,212015,0.0,44,-1699.0,-1699.0,213.615,213.615
1617210,206794,1.0,5,-618.0,-623.0,20380.5,20380.5
1301426,204357,1.0,6,-2133.0,-2114.0,3951.63,3951.63
2009647,296696,0.0,10,-53.0,-53.0,44.46,44.46
1560305,224772,1.0,8,-1550.0,-1619.0,4008.78,4008.78
1160851,290945,0.0,11,-164.0,-166.0,9496.665,9496.665
1866465,229857,2.0,8,-212.0,-221.0,233906.625,233906.625
2491597,240548,1.0,5,-2679.0,-2687.0,6188.895,6188.895
2738446,249855,1.0,8,-1659.0,-1659.0,1331.55,1331.55
1660252,279543,1.0,1,-2694.0,-2694.0,2881.035,2881.035
2227719,213408,1.0,11,-1064.0,-1060.0,11074.635,10787.715
1421909,225805,1.0,10,-1199.0,-1194.0,6647.76,797.76
1421909,225805,1.0,6,-1319.0,-1316.0,6647.76,6647.76
1865614,292925,1.0,7,-1091.0,-1117.0,2472.57,2472.57
2820562,279543,0.0,44,-2674.0,-2674.0,900.0,900.0
1001015,245916,1.0,4,-840.0,-841.0,45336.105,45336.105
2045760,292830,7.0,11,-134.0,-133.0,68595.075,68595.075
1017343,204604,1.0,4,-585.0,-593.0,15698.25,15698.25
1678368,297895,0.0,29,-2379.0,-2392.0,5400.0,5400.0
1414923,299824,1.0,7,-2206.0,-2210.0,10267.155,10267.155
1974154,268461,1.0,7,-388.0,-488.0,10057.815,10057.815
1283002,292830,1.0,2,-650.0,-656.0,35725.005,35725.005
2390600,224206,1.0,3,-1244.0,-1258.0,6024.06,6024.06
2491137,213058,0.0,22,-502.0,-504.0,8706.285,8706.285
1509695,200710,1.0,3,-219.0,-232.0,17640.675,17640.675
1266952,251750,1.0,8,-555.0,-565.0,32216.58,32216.58
1743059,240316,0.0,119,-419.0,-419.0,1750.995,1750.995
1220046,292925,0.0,3,-119.0,-125.0,6400.755,6400.755
1004898,245462,1.0,3,-297.0,-303.0,11245.68,11245.68
1932437,262021,1.0,1,-1761.0,-1779.0,4681.89,4681.89
1112957,209645,0.0,2,-507.0,-507.0,11474.955,11474.955
1267139,253786,1.0,3,-2223.0,-2254.0,5429.97,1.53
1130387,263056,1.0,12,-2408.0,-2408.0,7816.32,7816.32
1130387,263056,1.0,1,-2738.0,-2731.0,7869.15,7869.15
2646080,236287,1.0,4,-360.0,-371.0,10771.2,10771.2
2331896,296190,0.0,72,-290.0,-290.0,6.84,6.84
2104476,261855,1.0,7,-1246.0,-1251.0,12538.305,12538.305
1743059,240316,0.0,111,-662.0,-662.0,1750.995,1750.995
2558834,211287,1.0,8,-937.0,-934.0,20377.62,19874.835
2479478,296190,1.0,7,-646.0,-666.0,50951.25,50951.25
2077135,278649,1.0,4,-789.0,-790.0,7185.06,7185.06
1117315,295731,1.0,3,-1777.0,-1824.0,6731.145,6731.145
1536489,292925,0.0,6,-834.0,-834.0,101519.28,101519.28
1169299,269561,1.0,6,-1338.0,-1350.0,16542.27,16542.27
2204111,295731,2.0,10,-838.0,-857.0,43152.615,43152.615
2227719,213408,1.0,9,-1124.0,-1141.0,11074.635,11074.635
1254998,211287,1.0,6,-266.0,-268.0,60586.38,60586.38
1416704,213647,1.0,1,-463.0,-475.0,6351.84,6351.84
1937119,224772,1.0,8,-356.0,-360.0,39335.085,39335.085
1035709,212015,1.0,5,-2310.0,-2343.0,2190.42,2.925
1619372,248232,1.0,3,-2513.0,-2516.0,1700.82,1700.82
1678368,297895,0.0,100,-980.0,-996.0,5400.0,5400.0
2438742,278649,1.0,5,-1875.0,-1881.0,9170.55,9170.55
2491597,240548,1.0,8,-2589.0,-2595.0,6188.895,6188.895
1592522,206498,1.0,6,-468.0,-505.0,2572.875,2572.875
1736969,249638,0.0,5,-162.0,-162.0,20250.0,20250.0
1743933,249855,1.0,4,-1553.0,-1557.0,2659.23,2659.23
1282202,209645,1.0,5,-111.0,-108.0,7413.525,7356.105
1311858,290945,3.0,16,-627.0,-630.0,7185.06,7185.06
2715674,249855,1.0,6,-1205.0,-1205.0,5835.42,5835.42
2482732,231134,3.0,4,-1102.0,-1102.0,8748.27,8748.27
1546591,292925,1.0,4,-1682.0,-1704.0,2754.945,2754.945
1767003,224206,0.0,30,-1560.0,-1560.0,450.0,450.0
2738446,249855,1.0,9,-1629.0,-1638.0,1331.55,1331.55
1081977,224914,1.0,8,-770.0,-774.0,9180.675,9180.675
1743059,240316,0.0,26,-2824.0,-2843.0,4050.0,4050.0
2396919,292925,1.0,5,-684.0,-686.0,10229.625,10229.625
1830317,276853,0.0,12,-221.0,-240.0,23085.495,9000.0
1176870,252477,1.0,4,-214.0,-225.0,10950.93,10950.93
2700995,200710,1.0,1,-2646.0,-2661.0,8012.25,8012.25
2366471,246002,0.0,22,-1973.0,-1995.0,3375.0,3375.0
1017343,204604,1.0,3,-615.0,-602.0,15698.25,15541.29
2717367,265781,1.0,8,-408.0,-423.0,18068.985,18068.985
1541350,254970,1.0,8,-1599.0,-1602.0,11145.285,11145.285
1743059,240316,0.0,99,-1028.0,-1028.0,1750.995,1750.995
2820562,279543,0.0,97,-1327.0,-1327.0,453.465,453.465
1556190,205375,1.0,5,-112.0,-118.0,55464.3,55464.3
1514778,249855,1.0,9,-1493.0,-1497.0,2135.97,2135.97
2552231,249336,1.0,8,-2230.0,-2229.0,10593.945,10593.945
1539587,265313,1.0,10,-2428.0,-2431.0,4854.24,4854.24
2331896,296190,0.0,7,-1823.0,-1826.0,25200.0,25200.0
1266952,251750,1.0,14,-375.0,-386.0,32216.58,32216.58
2479478,296190,1.0,24,-136.0,-142.0,50951.25,50951.25
1266952,251750,1.0,19,-225.0,-242.0,32216.58,32216.58
2227719,213408,1.0,23,-704.0,-721.0,11074.635,1.8
1674867,224206,1.0,8,-2279.0,-2287.0,6819.795,6819.795
1233182,231679,0.0,7,-277.0,-277.0,891308.25,891308.25
2062788,282179,1.0,12,-1644.0,-1639.0,4407.435,4407.435
1405687,249855,1.0,14,-1068.0,-1064.0,7121.7,6378.21
2029464,249638,1.0,2,-290.0,-304.0,22826.835,22826.835
2595731,229857,1.0,6,-513.0,-513.0,38286.81,38286.81
2011332,265313,1.0,1,-1336.0,-1349.0,3002.67,3002.67
1411201,230946,1.0,4,-209.0,-224.0,18079.425,18079.425
1294714,225805,2.0,8,-155.0,-161.0,11385.675,11385.675
1678368,297895,0.0,22,-2594.0,-2605.0,5400.0,5400.0
2366471,246002,0.0,124,-252.0,-252.0,225.0,225.0
1743059,240316,0.0,89,-1334.0,-1334.0,1750.995,1750.995
2137928,269561,6.0,8,-718.0,-744.0,586849.275,586849.275
2491137,213058,0.0,29,-412.0,-412.0,1937.52,1937.52
1743933,249855,1.0,5,-1523.0,-1529.0,2659.23,2659.23
1560305,224772,1.0,7,-1580.0,-1648.0,4008.78,4008.78
1343768,282179,1.0,12,-521.0,-530.0,10915.245,10915.245
2048764,203039,1.0,6,-412.0,-435.0,19632.78,19632.78
2077138,278649,1.0,1,-733.0,-735.0,10618.875,10618.875
1498524,200810,2.0,4,-2659.0,-2659.0,19393.2,19393.2
1919534,290945,0.0,49,-1061.0,-1090.0,539.955,539.955
1678368,297895,0.0,106,-910.0,-910.0,91350.0,91350.0
2366471,246002,0.0,52,-1516.0,-1539.0,3375.0,3375.0
1744742,201263,1.0,1,-759.0,-763.0,4066.425,4066.425
2617883,212015,1.0,3,-1263.0,-1265.0,3955.95,3700.89
2056251,299824,1.0,2,-670.0,-679.0,9888.39,9888.39
1375529,268668,1.0,6,-1240.0,-1253.0,8410.68,8410.68
2738374,287250,1.0,6,-469.0,-500.0,2880.225,2880.225
2331896,296190,0.0,44,-1002.0,-1009.0,25200.0,25200.0
1617210,206794,1.0,3,-678.0,-683.0,20380.5,20380.5
1830317,276853,0.0,38,-4.0,-4.0,20.25,20.25
2737148,273953,1.0,3,-542.0,-602.0,30955.5,18.135
1227178,200710,1.0,2,-317.0,-360.0,6602.625,6602.625
2552231,249336,1.0,10,-2170.0,-2166.0,10550.925,0.54
2006737,258127,1.0,5,-1831.0,-1841.0,5782.86,5782.86
2366471,246002,0.0,82,-1060.0,-1090.0,67.5,67.5
2199442,249855,1.0,8,-2433.0,-2436.0,916.83,916.83
1973743,283110,0.0,52,-235.0,-238.0,20496.825,20496.825
1743059,240316,0.0,20,-2916.0,-2936.0,4050.0,4050.0
1035709,212015,1.0,7,-2250.0,-2253.0,2190.42,2190.42
2313644,224206,1.0,5,-560.0,-560.0,5958.18,5958.18
1678368,297895,0.0,118,-644.0,-674.0,5400.0,1350.0
1244036,204604,1.0,21,-281.0,-290.0,35174.25,35174.25
2741592,230179,1.0,7,-815.0,-818.0,6749.1,6749.1
1539587,265313,1.0,7,-2518.0,-2528.0,4860.63,4860.63
1244036,204604,1.0,10,-611.0,-602.0,35174.25,208.71
1128107,202074,1.0,1,-672.0,-683.0,14221.8,14221.8
2820562,279543,0.0,30,-2891.0,-2891.0,900.0,900.0
2542859,290945,1.0,2,-2054.0,-2071.0,4668.48,4668.48
1347925,227054,1.0,3,-2381.0,-2392.0,4194.54,4194.54
1626706,224772,1.0,2,-1180.0,-1240.0,4117.41,4117.41
2252997,248232,1.0,11,-526.0,-527.0,27449.82,27449.82
1555949,224490,3.0,9,-110.0,-118.0,11563.515,11563.515
1598727,201263,1.0,9,-2076.0,-2112.0,4231.665,4231.665
2467620,231679,3.0,7,-1772.0,-1784.0,13665.735,13665.735
1194917,249855,1.0,3,-613.0,-617.0,4846.5,4846.5
2077138,278649,2.0,3,-673.0,-684.0,39049.65,39049.65
2130558,204604,1.0,7,-131.0,-132.0,11837.745,11837.745
2257530,200810,1.0,1,-2371.0,-2389.0,6108.165,6108.165
1678368,297895,0.0,126,-525.0,-525.0,512.19,512.19
1875667,249297,2.0,1,-434.0,-453.0,30423.33,45630.0
1875667,249297,1.0,1,-434.0,-453.0,15206.67,45630.0
1081115,278649,1.0,1,-940.0,-946.0,14295.105,14295.105
1682794,266022,3.0,6,-485.0,-488.0,41134.68,41134.68
2331896,296190,0.0,1,-1915.0,-1932.0,25200.0,25200.0
1405687,249855,1.0,6,-1308.0,-1309.0,7121.7,4581.45
2446493,290945,1.0,1,-770.0,-783.0,3022.47,3022.47
1259599,258127,1.0,4,-2573.0,-2551.0,3415.77,11.565
1133911,210555,1.0,7,-1161.0,-1178.0,22994.145,22994.145
1261978,297895,1.0,3,-1989.0,-1992.0,18804.24,18804.24
2462482,245916,1.0,9,-511.0,-511.0,30007.98,30007.98
1920378,216370,1.0,3,-745.0,-745.0,7739.055,7739.055
1765769,292925,1.0,10,-1340.0,-1362.0,3247.425,3247.425
2397648,266022,1.0,2,-2779.0,-2793.0,2892.69,2892.69
2130558,204604,1.0,8,-101.0,-110.0,11837.745,11837.745
2586168,299353,1.0,5,-2703.0,-2713.0,1648.98,1648.98
2246087,204357,1.0,3,-998.0,-1001.0,5267.16,5267.16
1535206,213058,1.0,4,-359.0,-365.0,25118.01,25118.01
1723480,204357,1.0,4,-685.0,-714.0,5150.61,2185.695
2045946,272348,1.0,22,-118.0,-122.0,8621.055,8621.055
1080932,268913,1.0,9,-54.0,-52.0,9616.05,8694.45
1112957,209645,0.0,11,-392.0,-392.0,242.505,242.505
2371783,214023,1.0,11,-1812.0,-1813.0,2952.045,2952.045
1850539,209645,1.0,21,-524.0,-517.0,12596.535,12581.01
1568823,292925,1.0,2,-145.0,-158.0,3142.305,3142.305
1157825,231679,1.0,4,-1705.0,-1734.0,10350.225,10350.225
1783713,225805,1.0,3,-962.0,-968.0,24754.68,24754.68
2784605,223689,1.0,9,-2349.0,-2349.0,5116.545,5116.545
1774557,292925,1.0,10,-1927.0,-1948.0,1851.93,1850.535
1532645,265313,1.0,6,-2041.0,-2033.0,7598.25,7597.935
1557381,212015,1.0,9,-1609.0,-1640.0,2294.595,2294.595
2628348,251750,1.0,9,-899.0,-910.0,16099.065,16099.065
1678368,297895,0.0,123,-552.0,-567.0,3622.5,3622.5
1411782,290945,1.0,8,-2407.0,-2420.0,5161.77,5161.77
2809304,249297,3.0,7,-149.0,-161.0,19002.375,19002.375
1535206,213058,1.0,14,-59.0,-61.0,25118.01,25118.01
2371652,204604,1.0,4,-1025.0,-1039.0,28316.115,28316.115
1743059,240316,0.0,69,-1942.0,-1942.0,1750.995,1750.995
1919534,290945,0.0,33,-1488.0,-1470.0,3375.0,3375.0
2113556,296696,3.0,3,-698.0,-699.0,15428.07,15428.07
1130979,202645,2.0,19,-5.0,-5.0,32325.57,32325.57
1678368,297895,0.0,25,-2502.0,-2515.0,5400.0,5400.0
2087675,224914,1.0,1,-417.0,-419.0,9989.19,9989.19
2292053,292925,2.0,6,-505.0,-505.0,8661.465,8661.465
2754968,278649,1.0,9,-2063.0,-2071.0,11260.89,11260.89
1494004,240548,1.0,3,-1153.0,-1171.0,12775.68,12775.68
2820562,279543,0.0,50,-2579.0,-2579.0,9900.0,9900.0
2394024,251750,0.0,32,-119.0,-119.0,143.955,143.955
1343768,282179,1.0,1,-851.0,-864.0,10917.855,10917.855
1774557,292925,1.0,6,-2047.0,-2038.0,1851.435,0.9
1754822,225805,1.0,2,-60.0,-71.0,14713.425,14713.425
1258657,299824,1.0,11,-1366.0,-1387.0,8588.925,7798.725
1461379,268668,1.0,20,-36.0,-35.0,42552.855,42552.855
2462482,245916,1.0,22,-121.0,-124.0,30007.98,30007.98
2424818,246215,0.0,16,-18.0,-33.0,13443.795,381.78
2750695,249855,1.0,1,-684.0,-685.0,12116.25,12116.25
1106362,283110,1.0,7,-1532.0,-1540.0,14306.13,14306.13
1678228,210555,1.0,12,-1890.0,-1892.0,8494.02,8494.02
2784605,223689,2.0,101,-2240.0,-2242.0,1350.0,82.395
2198796,286181,1.0,7,-1082.0,-1104.0,6727.23,6727.23
2463912,240548,3.0,2,-159.0,-161.0,16506.585,16506.585
1550918,207809,1.0,8,-1635.0,-1645.0,5075.415,5075.415
1004898,245462,1.0,11,-57.0,-61.0,11245.68,11245.68
2668647,224206,1.0,4,-958.0,-962.0,13464.81,13464.81
2393216,246002,1.0,1,-2605.0,-2623.0,1741.905,1741.905
1368025,263056,1.0,3,-2503.0,-2499.0,3307.635,52.83
1866465,229857,1.0,6,-272.0,-298.0,50704.065,284.04
1003134,299824,1.0,11,-938.0,-952.0,6537.825,6537.825
2394024,251750,0.0,34,-98.0,-98.0,24403.68,24403.68
1423491,214138,1.0,1,-307.0,-326.0,5486.445,5486.445
1973743,283110,0.0,62,-82.0,-101.0,2250.0,2250.0
1973743,283110,0.0,44,-357.0,-364.0,22717.71,22717.71
1767003,224206,0.0,32,-1532.0,-1532.0,85950.0,85950.0
1344033,248232,1.0,12,-966.0,-990.0,13896.81,13896.81
1282202,209645,1.0,6,-81.0,-79.0,7413.525,7344.63
2010850,286181,1.0,2,-196.0,-202.0,9295.74,9295.74
1830317,276853,0.0,23,-143.0,-143.0,1532.7,1532.7
1251504,258233,1.0,1,-171.0,-192.0,4854.15,4854.15
