SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2305396,437449,-33,18.0,12.0,Active,0,0
2627094,121862,-19,18.0,5.0,Active,0,0
2762479,454616,-34,6.0,6.0,Active,0,0
2274534,346569,-7,12.0,11.0,Active,0,0
1226248,309953,-7,6.0,5.0,Active,0,0
1187983,121862,-3,6.0,4.0,Active,0,0
2651934,396103,-15,24.0,18.0,Active,0,0
1509695,200710,-4,12.0,6.0,Active,0,0
1388107,151195,-50,18.0,10.0,Active,0,0
1716185,407521,-17,10.0,8.0,Active,0,0
1682157,439434,-14,12.0,12.0,Active,0,0
1344033,248232,-42,18.0,17.0,Active,0,0
1999723,273521,-57,12.0,4.0,Active,0,0
1411782,290945,-87,8.0,8.0,Active,0,0
1684860,299824,-49,6.0,0.0,Active,3,3
1281718,407521,-36,10.0,8.0,Active,0,0
1999723,273521,-65,12.0,12.0,Active,0,0
1948978,409628,-20,24.0,20.0,Active,0,0
2784605,223689,-78,12.0,4.0,Active,0,0
1567833,254970,-36,24.0,23.0,Active,0,0
1081977,224914,-22,12.0,1.0,Active,0,0
1686193,393279,-43,24.0,10.0,Active,0,0
1822764,107220,-41,24.0,23.0,Active,0,0
2765361,107692,-50,24.0,23.0,Active,0,0
1798473,409607,-44,24.0,9.0,Active,0,0
1999723,273521,-55,12.0,2.0,Active,0,0
1999723,273521,-64,12.0,11.0,Active,0,0
2044765,278649,-36,12.0,7.0,Active,0,0
1790968,419475,-2,24.0,20.0,Active,0,0
2006737,258127,-63,10.0,8.0,Active,0,0
1652719,141945,-27,36.0,33.0,Active,0,0
1384981,442331,-9,30.0,12.0,Active,0,0
1132042,118326,-8,60.0,54.0,Active,0,0
2193385,224914,-1,9.0,0.0,Completed,0,0
2371652,204604,-35,36.0,33.0,Active,0,0
1414476,230179,-63,12.0,3.0,Active,0,0
2126929,187997,-54,5.0,2.0,Active,0,0
2148250,384863,-18,18.0,11.0,Active,0,0
1750031,350554,-67,12.0,8.0,Active,0,0
1984809,406135,-56,24.0,21.0,Active,0,0
2178977,167493,-70,12.0,11.0,Active,0,0
1822764,107220,-40,24.0,22.0,Active,0,0
1337130,364083,-32,36.0,18.0,Active,0,0
1415780,376289,-90,8.0,5.0,Active,0,0
1337130,364083,-31,36.0,17.0,Active,0,0
2424236,424353,-28,10.0,6.0,Active,0,0
1307983,409607,-35,6.0,2.0,Active,0,0
1244047,154031,-32,18.0,12.0,Active,0,0
1103340,391417,-43,5.0,2.0,Active,0,0
2717230,333281,-2,24.0,2.0,Active,0,0
1970147,340584,-4,12.0,7.0,Active,0,0
2284557,424814,-71,6.0,0.0,Completed,0,0
1683328,394848,-41,6.0,3.0,Active,0,0
1620700,454280,-78,10.0,5.0,Active,0,0
2045760,292830,-2,24.0,10.0,Active,0,0
2258899,367025,-81,10.0,4.0,Active,0,0
1101834,357915,-70,12.0,2.0,Active,0,0
1207127,446552,-54,10.0,1.0,Active,0,0
1180460,364286,-68,4.0,1.0,Active,0,0
1445890,192008,-10,18.0,12.0,Active,0,0
1207127,446552,-62,10.0,9.0,Active,0,0
2790388,396103,-23,12.0,7.0,Active,0,0
1413194,121577,-7,36.0,8.0,Active,0,0
1118984,115976,-16,6.0,6.0,Active,0,0
2178977,167493,-68,12.0,9.0,Active,0,0
2507822,386100,-4,36.0,20.0,Active,0,0
2743491,381462,-18,12.0,10.0,Active,0,0
2009372,365131,-24,60.0,59.0,Active,0,0
1387157,329607,-73,5.0,0.0,Active,0,0
2446493,290945,-23,12.0,9.0,Active,0,0
2696234,150074,-18,12.0,8.0,Active,0,0
1617210,206794,-20,48.0,43.0,Active,0,0
1077651,360485,-30,12.0,3.0,Active,0,0
2508162,141945,-24,60.0,60.0,Active,0,0
2713276,409607,-4,12.0,9.0,Active,0,0
2258630,212062,-21,10.0,6.0,Active,0,0
2206401,347933,-24,18.0,11.0,Active,0,0
2595399,201263,-45,18.0,3.0,Active,0,0
2693709,245916,-67,12.0,6.0,Active,0,0
2056251,299824,-17,10.0,3.0,Active,0,0
2320154,389828,-42,12.0,0.0,Active,0,0
1304973,188164,-24,6.0,1.0,Active,0,0
1044360,139884,-35,12.0,6.0,Active,0,0
2424236,424353,-29,10.0,7.0,Active,0,0
1337130,364083,-35,36.0,21.0,Active,0,0
1396182,125906,-24,18.0,12.0,Active,0,0
2016168,142216,-23,10.0,6.0,Active,0,0
2756172,439012,-36,60.0,55.0,Active,0,0
1074591,418584,-1,24.0,9.0,Active,0,0
2737148,273953,-3,19.0,0.0,Completed,0,0
2541293,386100,-32,18.0,15.0,Active,0,0
2210990,225805,-37,12.0,11.0,Active,0,0
2210990,225805,-36,12.0,10.0,Active,0,0
2628812,416014,-55,7.0,5.0,Active,0,0
1577262,119376,-35,42.0,36.0,Active,0,0
2467620,231679,-65,11.0,10.0,Active,0,0
2652358,317781,-92,4.0,0.0,Completed,0,0
2628348,251750,-28,24.0,13.0,Active,0,0
1573546,443454,-19,6.0,5.0,Active,0,0
1648579,108504,-30,24.0,16.0,Active,0,0
1710906,266022,-21,1.0,0.0,Active,0,0
2305396,437449,-37,18.0,16.0,Active,0,0
2687373,186771,-40,18.0,10.0,Active,0,0
1332066,424814,-12,6.0,3.0,Active,0,0
1577262,119376,-23,42.0,23.0,Active,0,0
2050151,249772,-16,12.0,7.0,Active,0,0
1614832,386993,-13,18.0,5.0,Active,0,0
2642971,374777,-23,36.0,25.0,Active,0,0
2448345,418584,-19,10.0,0.0,Completed,0,0
1356545,249855,-36,4.0,2.0,Active,0,0
1652787,223674,-33,4.0,4.0,Active,0,0
2498645,453950,-47,6.0,3.0,Active,0,0
2411673,437449,-14,12.0,11.0,Active,0,0
1106964,428850,-20,12.0,10.0,Active,0,0
2804202,428208,-63,12.0,4.0,Active,0,0
2804202,428208,-64,12.0,5.0,Active,0,0
1556994,375853,-56,5.0,0.0,Completed,0,0
1531662,418093,-58,6.0,5.0,Active,0,0
2014116,309953,-68,6.0,2.0,Active,0,0
1103340,391417,-41,5.0,0.0,Active,11,11
1355646,371021,-71,10.0,2.0,Active,0,0
1376935,286181,-8,12.0,10.0,Active,0,0
1782797,176537,-9,5.0,0.0,Completed,0,0
1375529,268668,-44,10.0,7.0,Active,0,0
2686990,154031,-59,7.0,5.0,Active,0,0
1693203,153817,-44,9.0,6.0,Active,0,0
1289339,350554,-4,6.0,3.0,Active,0,0
1541350,254970,-60,12.0,12.0,Active,0,0
2706571,390742,-19,12.0,6.0,Active,0,0
1185580,204604,-41,12.0,5.0,Active,0,0
1798473,409607,-56,24.0,21.0,Active,0,0
2464642,352244,-28,11.0,0.0,Active,0,0
2192152,393279,-36,10.0,0.0,Completed,0,0
1692223,352516,-20,12.0,3.0,Active,0,0
2500656,309953,-34,12.0,1.0,Active,0,0
1933934,451472,-50,6.0,6.0,Active,0,0
2422459,441418,-12,10.0,2.0,Active,0,0
1920730,455438,-20,18.0,14.0,Active,0,0
1984901,304845,-14,12.0,8.0,Active,0,0
2253928,142216,-35,8.0,8.0,Active,0,0
2399190,273521,-36,6.0,6.0,Active,0,0
1294601,325859,-52,12.0,1.0,Active,0,0
2784605,223689,-79,12.0,5.0,Active,0,0
1557381,212015,-57,16.0,12.0,Active,0,0
1332066,424814,-10,6.0,1.0,Active,0,0
1415577,309953,-79,5.0,3.0,Active,0,0
1077651,360485,-31,12.0,4.0,Active,0,0
2817792,322509,-83,10.0,4.0,Active,0,0
1874241,364083,-57,12.0,7.0,Active,0,0
2157726,402864,-18,18.0,13.0,Active,0,0
2045760,292830,-3,24.0,11.0,Active,0,0
2029586,431750,-27,18.0,16.0,Active,0,0
2077138,278649,-25,6.0,6.0,Active,0,0
1050368,391417,-20,2.0,0.0,Completed,0,0
1920730,455438,-24,18.0,18.0,Active,0,0
1301426,204357,-70,6.0,0.0,Active,39,9
1294714,225805,-9,19.0,16.0,Active,0,0
1439525,201263,-41,5.0,0.0,Active,0,0
1723480,204357,-25,6.0,5.0,Active,0,0
1393859,212062,-2,12.0,10.0,Active,0,0
2269574,299824,-29,6.0,0.0,Completed,0,0
2199442,249855,-83,24.0,19.0,Active,0,0
1244047,154031,-30,18.0,10.0,Active,0,0
2730837,372417,-15,12.0,5.0,Active,0,0
1719479,167493,-40,24.0,22.0,Active,0,0
2789568,353963,-51,12.0,2.0,Active,0,0
2597177,117925,-42,6.0,3.0,Active,0,0
1263813,190186,-6,18.0,12.0,Active,0,0
2610257,372968,-8,12.0,9.0,Active,0,0
1761430,322537,-11,10.0,7.0,Active,0,0
2826735,205033,-20,9.0,0.0,Completed,0,0
1897988,309953,-37,24.0,12.0,Active,0,0
1081977,224914,-25,12.0,4.0,Active,0,0
2706571,390742,-21,12.0,8.0,Active,0,0
1793867,258127,-15,18.0,15.0,Active,0,0
1684786,304845,-10,5.0,0.0,Completed,0,0
1693203,153817,-42,9.0,4.0,Active,0,0
1309375,151195,-19,12.0,11.0,Active,0,0
2717230,333281,-18,24.0,18.0,Active,0,0
2439989,190969,-40,6.0,2.0,Active,0,0
1263813,190186,-11,18.0,17.0,Active,0,0
1382649,333281,-40,12.0,8.0,Active,0,0
2527671,276853,-17,10.0,3.0,Active,0,0
2206401,347933,-30,18.0,17.0,Active,0,0
1255184,326674,-1,12.0,6.0,Active,0,0
2527671,276853,-18,10.0,4.0,Active,0,0
2579890,138047,-62,12.0,10.0,Active,3,3
1347613,443454,-11,12.0,8.0,Active,0,0
2427437,151195,-14,6.0,0.0,Completed,0,0
2682595,329607,-29,12.0,7.0,Active,0,0
2382446,125906,-12,24.0,22.0,Active,0,0
1421909,225805,-45,24.0,20.0,Active,0,0
1749774,174038,-66,9.0,6.0,Active,0,0
2162025,352244,-44,12.0,7.0,Active,0,0
2244646,363123,-7,10.0,4.0,Active,0,0
2780403,354173,-6,9.0,0.0,Completed,0,0
1635559,425140,-4,12.0,5.0,Active,0,0
1877568,153026,-6,12.0,6.0,Active,0,0
1030174,425954,-9,24.0,13.0,Active,0,0
2318065,367025,-92,11.0,1.0,Active,0,0
2393216,246002,-74,12.0,0.0,Completed,0,0
1723264,409607,-10,10.0,2.0,Active,0,0
1723264,409607,-12,10.0,4.0,Active,0,0
2318065,367025,-93,11.0,2.0,Active,0,0
1679146,115926,-31,24.0,21.0,Active,0,0
2714646,301840,-22,12.0,9.0,Active,0,0
2767714,405576,-93,10.0,9.0,Active,0,0
1557381,212015,-55,16.0,9.0,Active,1,1
2707633,224206,-52,24.0,24.0,Active,0,0
1575693,301840,-50,10.0,8.0,Active,0,0
2546678,101355,-20,1.0,0.0,Completed,0,0
1016525,372417,-23,12.0,4.0,Active,0,0
2051951,158926,-31,12.0,2.0,Active,0,0
1592522,206498,-22,12.0,12.0,Active,0,0
1421909,225805,-44,24.0,19.0,Active,0,0
1693652,393625,-38,12.0,10.0,Active,0,0
1921996,273521,-71,10.0,8.0,Active,0,0
1633864,374777,-8,48.0,32.0,Active,0,0
2204111,295731,-34,12.0,9.0,Active,0,0
1084004,352136,-79,24.0,24.0,Active,0,0
1050368,391417,-23,6.0,6.0,Active,0,0
1748530,121577,-47,24.0,24.0,Active,0,0
1161804,111277,-26,12.0,11.0,Active,0,0
2300709,292830,-32,4.0,1.0,Active,0,0
1564874,386299,-29,12.0,3.0,Active,0,0
1652509,201263,-65,16.0,8.0,Active,0,0
1414476,230179,-64,12.0,4.0,Active,0,0
1519822,361432,-47,6.0,2.0,Active,0,0
2080254,402864,-34,24.0,14.0,Active,0,0
1723480,204357,-20,6.0,0.0,Completed,0,0
1079360,424266,-58,12.0,7.0,Active,0,0
1725956,109151,-56,6.0,1.0,Active,0,0
1079360,424266,-55,12.0,4.0,Active,0,0
2660176,254417,-41,6.0,5.0,Active,0,0
1157825,231679,-56,6.0,1.0,Active,0,0
1514778,249855,-49,12.0,3.0,Active,0,0
1782587,202074,-33,4.0,2.0,Active,0,0
1213805,328522,-34,24.0,21.0,Active,0,0
1396368,413280,-24,60.0,51.0,Active,0,0
1676111,274230,-15,12.0,11.0,Active,0,0
2246043,326145,-21,6.0,2.0,Active,0,0
1986375,166626,-20,12.0,11.0,Active,0,0
2804672,442331,-43,24.0,22.0,Active,0,0
2741592,230179,-31,24.0,22.0,Active,0,0
2152804,186771,-45,24.0,11.0,Active,0,0
2715674,249855,-36,10.0,1.0,Active,0,0
2003229,101170,-50,6.0,6.0,Active,0,0
2450840,248232,-47,9.0,8.0,Active,0,0
2152804,186771,-56,24.0,22.0,Active,0,0
2357078,141945,-56,24.0,24.0,Active,0,0
1337130,364083,-49,36.0,35.0,Active,0,0
2645399,405576,-94,8.0,0.0,Completed,0,0
2029586,431750,-29,18.0,18.0,Active,0,0
2448345,418584,-24,12.0,6.0,Active,0,0
2258899,367025,-80,10.0,3.0,Active,0,0
1535206,213058,-2,18.0,4.0,Active,0,0
2586168,299353,-92,12.0,10.0,Active,0,0
2480485,397090,-23,12.0,7.0,Active,0,0
1343768,282179,-24,12.0,7.0,Active,0,0
1337811,123004,-30,18.0,5.0,Active,0,0
1437313,153817,-9,36.0,21.0,Active,0,0
1064658,112015,-12,10.0,0.0,Completed,0,0
1891772,138047,-52,16.0,8.0,Active,0,0
2052088,333281,-52,6.0,6.0,Active,0,0
1570324,399880,-49,5.0,4.0,Active,0,0
1891772,138047,-50,16.0,5.0,Active,0,0
2462602,364378,-57,12.0,3.0,Active,0,0
1319069,365131,-57,12.0,0.0,Completed,0,0
2479478,296190,-16,48.0,35.0,Active,0,0
2371783,214023,-61,12.0,2.0,Active,0,0
1059269,138047,-16,36.0,14.0,Active,0,0
2011332,265313,-38,10.0,3.0,Active,0,0
2427437,151195,-20,12.0,11.0,Active,0,0
2713600,193983,-42,12.0,6.0,Active,0,0
1003134,299824,-36,12.0,6.0,Active,0,0
1592522,206498,-18,12.0,8.0,Active,0,0
1679146,115926,-32,24.0,22.0,Active,0,0
1082143,254970,-42,24.0,23.0,Active,0,0
2305396,437449,-39,18.0,18.0,Active,0,0
2050151,249772,-14,12.0,5.0,Active,0,0
1005132,118326,-19,18.0,14.0,Active,0,0
1648579,108504,-37,24.0,23.0,Active,0,0
1774965,424814,-65,5.0,5.0,Active,0,0
2780403,354173,-14,10.0,9.0,Active,0,0
1670515,165323,-51,12.0,3.0,Active,0,0
1920174,333281,-32,6.0,6.0,Signed,0,0
1434493,421401,-32,2.0,0.0,Completed,0,0
1905268,162864,-31,12.0,9.0,Active,0,0
2583665,189957,-43,18.0,3.0,Active,0,0
1891559,119376,-73,10.0,8.0,Active,0,0
1306180,328522,-36,36.0,36.0,Active,0,0
2051951,158926,-39,12.0,10.0,Active,0,0
1362103,349517,-10,12.0,11.0,Active,0,0
2196312,325992,-30,5.0,0.0,Completed,0,0
2009806,174038,-57,8.0,6.0,Active,0,0
2586168,299353,-85,12.0,3.0,Active,0,0
1503699,189957,-50,5.0,4.0,Active,0,0
1079360,424266,-51,12.0,0.0,Completed,0,0
2192152,393279,-37,14.0,5.0,Active,0,0
1576801,166641,-32,12.0,9.0,Active,0,0
2743491,381462,-20,12.0,12.0,Active,0,0
2826735,205033,-29,12.0,11.0,Active,0,0
1216486,389828,-21,6.0,4.0,Active,0,0
1464188,347689,-21,12.0,9.0,Active,0,0
1503699,189957,-47,5.0,1.0,Active,0,0
2586168,299353,-84,12.0,2.0,Active,0,0
1531499,223674,-28,6.0,6.0,Active,0,0
1248732,167859,-48,6.0,5.0,Active,0,0
1543537,384245,-31,12.0,12.0,Active,0,0
2467134,439012,-91,10.0,0.0,Active,0,0
1016525,372417,-22,12.0,3.0,Active,0,0
2051951,158926,-30,11.0,0.0,Completed,0,0
1175889,256581,-22,6.0,1.0,Active,0,0
2769654,431750,-37,6.0,4.0,Active,0,0
2009806,174038,-54,8.0,3.0,Active,0,0
1106362,283110,-44,18.0,4.0,Active,0,0
2727806,301840,-43,12.0,9.0,Active,0,0
1106362,283110,-51,18.0,11.0,Active,0,0
2641293,386299,-92,10.0,10.0,Active,0,0
1032426,290945,-92,4.0,3.0,Active,0,0
2105651,407521,-18,12.0,3.0,Active,0,0
2086962,394492,-21,14.0,4.0,Active,0,0
2687373,186771,-45,18.0,16.0,Active,0,0
1987642,386299,-45,18.0,16.0,Active,0,0
2716805,193039,-40,18.0,14.0,Active,0,0
1421909,225805,-42,24.0,17.0,Active,0,0
1592522,206498,-14,12.0,4.0,Active,0,0
1405658,140839,-37,12.0,11.0,Active,0,0
2177607,220411,-34,18.0,18.0,Active,0,0
2627094,121862,-22,18.0,8.0,Active,0,0
2480485,397090,-26,12.0,10.0,Active,0,0
1183113,453950,-61,10.0,2.0,Active,0,0
1211577,317781,-48,4.0,4.0,Active,0,0
1613629,228153,-19,11.0,5.0,Active,0,0
2347776,409607,-5,10.0,6.0,Active,0,0
1265634,446647,-44,10.0,2.0,Active,0,0
1265634,446647,-50,10.0,8.0,Active,0,0
2245908,278649,-57,6.0,3.0,Active,0,0
1598727,201263,-67,12.0,2.0,Active,0,0
2206517,278649,-57,6.0,5.0,Active,0,0
2206517,278649,-58,6.0,6.0,Signed,0,0
2842867,446944,-69,12.0,8.0,Active,0,0
2184775,354058,-91,12.0,2.0,Active,0,0
2103818,353963,-87,12.0,1.0,Active,0,0
1261978,297895,-60,11.0,2.0,Active,0,0
1294601,325859,-56,8.0,5.0,Active,0,0
1951879,418584,-69,11.0,0.0,Completed,0,0
2360760,443198,-39,12.0,8.0,Active,0,0
2525765,354763,-64,12.0,11.0,Active,0,0
1900687,269561,-62,6.0,4.0,Active,0,0
1518379,191347,-3,6.0,3.0,Active,0,0
2383664,421401,-52,18.0,9.0,Active,0,0
1377267,140839,-62,18.0,0.0,Completed,0,0
2096554,372417,-59,10.0,8.0,Active,0,0
2653592,371021,-62,18.0,14.0,Active,0,0
1644651,348209,-39,6.0,2.0,Active,0,0
1866382,202645,-25,12.0,7.0,Active,0,0
1607205,153402,-19,10.0,5.0,Active,0,0
1789723,391417,-6,18.0,12.0,Active,0,0
2304523,258127,-94,8.0,3.0,Active,0,0
2471653,178591,-75,10.0,6.0,Active,0,0
1370512,454280,-27,42.0,37.0,Active,0,0
1539587,265313,-87,10.0,7.0,Active,0,0
2240470,268913,-39,12.0,5.0,Active,0,0
1783713,225805,-29,6.0,0.0,Active,0,0
1723319,320293,-72,8.0,0.0,Completed,0,0
1448691,113529,-18,23.0,10.0,Active,0,0
1972741,425794,-7,24.0,22.0,Active,0,0
1920289,191885,-21,24.0,12.0,Active,0,0
2706530,438081,-12,10.0,8.0,Active,17,0
1474612,309180,-16,24.0,23.0,Active,0,0
1638765,162976,-10,10.0,8.0,Active,0,0
2641585,352136,-78,10.0,0.0,Completed,0,0
1003134,299824,-31,12.0,1.0,Active,0,0
1077202,137975,-67,18.0,7.0,Active,0,0
1006679,151092,-92,10.0,8.0,Active,0,0
1290037,137975,-20,36.0,21.0,Active,0,0
2542844,427329,-63,18.0,8.0,Active,0,0
1725956,109151,-55,6.0,0.0,Completed,0,0
1774557,292925,-66,10.0,3.0,Active,0,0
2787951,172941,-10,6.0,2.0,Active,0,0
1686452,256581,-11,4.0,0.0,Completed,0,0
2450647,345916,-58,8.0,6.0,Active,0,0
1420044,119376,-44,5.0,5.0,Active,0,0
1503699,189957,-49,5.0,3.0,Active,0,0
1503699,189957,-51,5.0,5.0,Active,0,0
2148250,384863,-19,18.0,12.0,Active,0,0
1891772,138047,-48,16.0,3.0,Active,0,0
2581780,376289,-39,4.0,4.0,Active,0,0
1414476,230179,-65,12.0,5.0,Active,0,0
1719479,167493,-42,24.0,24.0,Active,0,0
1062630,258621,-64,12.0,11.0,Active,0,0
1106362,283110,-52,18.0,12.0,Active,0,0
1439092,317629,-59,10.0,6.0,Active,0,0
1546591,292925,-57,8.0,6.0,Active,0,0
2626849,283110,-81,12.0,12.0,Signed,0,0
2525765,354763,-54,12.0,1.0,Active,0,0
1227178,200710,-10,3.0,0.0,Completed,0,0
2462602,364378,-59,12.0,5.0,Active,0,0
1845596,182079,-4,12.0,5.0,Active,0,0
1891772,138047,-49,16.0,4.0,Active,0,0
1891772,138047,-60,16.0,16.0,Active,0,0
2554171,325859,-70,18.0,2.0,Active,0,0
2354746,446944,-79,6.0,5.0,Active,0,0
2383664,421401,-61,18.0,18.0,Active,0,0
2653592,371021,-65,18.0,17.0,Active,0,0
1310099,376289,-5,10.0,3.0,Active,0,0
1006679,151092,-93,10.0,9.0,Active,0,0
1077202,137975,-64,18.0,4.0,Active,0,0
2704104,329607,-60,10.0,10.0,Active,0,0
2542844,427329,-60,18.0,5.0,Active,0,0
1445890,192008,-5,18.0,7.0,Active,0,0
1351180,226737,-30,6.0,1.0,Active,0,0
2253928,142216,-30,8.0,3.0,Active,0,0
2103818,353963,-89,12.0,3.0,Active,0,0
2784605,223689,-85,12.0,11.0,Active,0,0
2399190,273521,-31,6.0,1.0,Active,0,0
1017343,204604,-5,24.0,5.0,Active,0,0
1132042,118326,-7,61.0,54.0,Active,0,0
2017386,311651,-22,10.0,6.0,Active,0,0
2780403,354173,-8,10.0,3.0,Active,0,0
2784865,325859,-65,12.0,4.0,Active,0,0
1674867,224206,-76,11.0,4.0,Active,0,0
1425707,123285,-2,6.0,2.0,Active,0,0
1947084,339883,-18,18.0,7.0,Active,0,0
1840019,425140,-8,12.0,1.0,Active,0,0
1261978,297895,-66,11.0,8.0,Active,0,0
1984901,304845,-10,12.0,4.0,Active,0,0
2721307,371021,-46,18.0,1.0,Active,0,0
1439092,317629,-58,10.0,5.0,Active,0,0
1754962,225805,-44,18.0,16.0,Active,0,0
2056251,299824,-21,10.0,7.0,Active,0,0
1304973,188164,-28,6.0,5.0,Active,0,0
2396364,145628,-50,8.0,3.0,Active,2,2
2396364,145628,-47,8.0,0.0,Active,0,0
2764737,107692,-58,11.0,6.0,Active,0,0
2597177,117925,-44,6.0,5.0,Active,0,0
2790568,144623,-32,4.0,1.0,Active,0,0
1989444,367025,-24,60.0,34.0,Active,0,0
1283610,101170,-17,24.0,11.0,Active,0,0
1374361,349517,-14,24.0,15.0,Active,0,0
2717367,265781,-12,24.0,14.0,Active,0,0
1961903,169902,-17,4.0,0.0,Completed,0,0
2775808,189030,-19,10.0,6.0,Active,0,0
2105630,190213,-22,10.0,5.0,Active,0,0
1434109,101355,-27,24.0,20.0,Active,0,0
2340288,262021,-16,8.0,6.0,Active,0,0
2199996,158926,-46,8.0,2.0,Active,0,0
1313651,339883,-8,14.0,12.0,Active,0,0
2592304,372417,-28,6.0,5.0,Active,0,0
1723480,204357,-23,6.0,3.0,Active,0,0
1384317,153817,-27,1.0,0.0,Completed,0,0
1723480,204357,-26,6.0,6.0,Active,0,0
1816160,162235,-33,3.0,0.0,Completed,0,0
2311130,231679,-22,18.0,18.0,Active,0,0
1164183,191885,-14,30.0,29.0,Active,0,0
1281718,407521,-29,9.0,0.0,Completed,0,0
2411673,437449,-16,,,Signed,0,0
1086205,398515,-8,10.0,9.0,Active,0,0
1862675,347271,-10,12.0,8.0,Active,0,0
1286044,311651,-14,12.0,11.0,Active,0,0
2405097,329607,-10,12.0,6.0,Active,4,4
1716185,407521,-19,10.0,10.0,Active,0,0
1106964,428850,-17,12.0,7.0,Active,0,0
1796880,425794,-7,5.0,0.0,Active,0,0
1106964,428850,-22,12.0,12.0,Active,0,0
1382649,333281,-38,12.0,6.0,Active,0,0
2789568,353963,-55,10.0,6.0,Active,0,0
1564874,386299,-36,12.0,10.0,Active,0,0
2836037,205375,-44,6.0,0.0,Completed,0,0
2831031,424353,-43,4.0,4.0,Active,0,0
2140386,325859,-46,12.0,6.0,Active,0,0
1607205,153402,-20,10.0,6.0,Active,0,0
1816858,122699,-62,8.0,6.0,Active,0,0
1058229,231707,-50,5.0,2.0,Active,0,0
2610275,154031,-47,6.0,5.0,Active,0,0
2360760,443198,-35,12.0,4.0,Active,0,0
2508162,141945,-23,60.0,59.0,Active,0,0
1084004,352136,-68,24.0,13.0,Active,0,0
1748530,121577,-38,24.0,15.0,Active,0,0
1017343,204604,-21,24.0,21.0,Active,5,5
1129099,301840,-32,6.0,0.0,Completed,0,0
2562138,236287,-56,12.0,3.0,Active,0,0
1550918,207809,-51,12.0,1.0,Active,0,0
1705793,167859,-7,12.0,10.0,Active,0,0
2542859,290945,-67,6.0,4.0,Active,0,0
1550918,207809,-54,12.0,4.0,Active,0,0
2085958,106381,-80,12.0,7.0,Active,0,0
2696372,409607,-10,3.0,0.0,Completed,0,0
2814224,170634,-2,6.0,3.0,Active,0,0
2095341,249855,-61,12.0,9.0,Active,0,0
1874241,364083,-52,12.0,2.0,Active,0,0
1543741,116751,-95,10.0,0.0,Completed,0,0
1207127,446552,-61,10.0,8.0,Active,0,0
1531662,418093,-57,6.0,4.0,Active,0,0
2502701,166085,-3,10.0,3.0,Active,0,0
1027925,119376,-7,6.0,0.0,Completed,0,0
1754686,374777,-94,10.0,0.0,Completed,0,0
2247057,151092,-7,14.0,10.0,Active,0,0
2572520,451472,-7,12.0,5.0,Active,0,0
1519862,428355,-7,18.0,16.0,Active,0,0
1997633,375853,-14,1.0,0.0,Completed,0,0
2535371,304845,-8,8.0,7.0,Active,0,0
2646080,236287,-7,24.0,15.0,Active,0,0
1754686,374777,-95,10.0,0.0,Active,0,0
2572520,451472,-13,12.0,11.0,Active,0,0
2018368,390742,-7,24.0,24.0,Active,0,0
2462602,364378,-55,12.0,1.0,Active,0,0
2764413,167493,-42,24.0,23.0,Active,0,0
2439989,190969,-42,6.0,4.0,Active,0,0
1782587,202074,-35,4.0,4.0,Signed,0,0
1556994,375853,-58,5.0,2.0,Active,0,0
2562138,236287,-55,12.0,2.0,Active,26,26
2246087,204357,-35,6.0,6.0,Active,0,0
1176037,158585,-13,14.0,6.0,Active,0,0
2305052,390742,-8,6.0,1.0,Active,0,0
1629758,138085,-14,12.0,5.0,Active,0,0
1370102,409607,-54,12.0,1.0,Active,0,0
1951879,418584,-75,11.0,5.0,Active,0,0
1948978,409628,-16,24.0,16.0,Active,0,0
1084298,393279,-11,8.0,5.0,Active,0,0
2553865,393279,-25,10.0,0.0,Completed,0,0
1716988,354058,-75,20.0,0.0,Completed,0,0
2812930,174038,-25,24.0,21.0,Active,0,0
1004898,245462,-11,12.0,10.0,Active,0,0
1679146,115926,-25,24.0,15.0,Active,0,0
2535424,140839,-40,6.0,2.0,Active,0,0
2687373,186771,-41,18.0,12.0,Active,0,0
1633864,374777,-23,48.0,47.0,Active,0,0
1031940,364083,-63,12.0,2.0,Active,0,0
1974154,268461,-17,12.0,9.0,Active,0,0
2690977,123004,-27,18.0,11.0,Active,0,0
1309375,151195,-20,12.0,12.0,Active,0,0
1239520,165323,-22,18.0,11.0,Active,0,0
2118738,350554,-16,10.0,10.0,Active,0,0
2371504,210555,-24,24.0,14.0,Active,0,0
1636222,261855,-21,12.0,6.0,Active,0,0
1872936,158825,-10,6.0,1.0,Active,0,0
1676111,274230,-11,12.0,7.0,Active,0,0
1629758,138085,-17,12.0,8.0,Active,0,0
1080932,268913,-3,10.0,3.0,Active,0,0
1282202,209645,-4,36.0,31.0,Active,0,0
2305052,390742,-10,6.0,3.0,Active,0,0
1692962,328522,-33,24.0,14.0,Active,0,0
1263813,190186,-10,18.0,16.0,Active,0,0
2261339,193039,-39,18.0,14.0,Active,0,0
1652509,201263,-66,16.0,9.0,Active,0,0
1564874,386299,-30,12.0,4.0,Active,0,0
1519822,361432,-50,6.0,5.0,Active,0,0
1431115,393279,-30,3.0,1.0,Active,0,0
2104637,420355,-20,18.0,16.0,Active,0,0
1849884,292925,-74,6.0,3.0,Active,0,0
1087682,153817,-87,6.0,5.0,Active,0,0
1337130,364083,-44,36.0,30.0,Active,0,0
